#OTU ID	0.0_1_BULK	0.0_1_RHIZO	0.0_2_BULK	0.0_2_RHIZO	0.0_3_BULK	0.0_3_RHIZO	0.0_4_BULK	0.0_4_RHIZO	0.0_5_BULK	0.0_5_RHIZO	0.0_6_BULK	0.0_6_RHIZO	0.C_1_BULK	0.C_1_RHIZO	0.C_2_BULK	0.C_2_RHIZO	0.C_3_BULK	0.C_3_RHIZO	0.C_4_BULK	0.C_4_RHIZO	0.C_5_BULK	0.C_5_RHIZO	0.C_6_BULK	0.C_6_RHIZO	0.CE_1_BULK	0.CE_1_RHIZO	0.CE_2_BULK	0.CE_2_RHIZO	0.CE_3_BULK	0.CE_3_RHIZO	0.CE_4_BULK	0.CE_4_RHIZO	0.CE_5_BULK	0.CE_5_RHIZO	0.CE_6_BULK	0.CE_6_RHIZO	0.CEN_1_BULK	0.CEN_1_RHIZO	0.CEN_2_BULK	0.CEN_2_RHIZO	0.CEN_3_BULK	0.CEN_3_RHIZO	0.CEN_4_BULK	0.CEN_4_RHIZO	0.CEN_5_BULK	0.CEN_5_RHIZO	0.CEN_6_BULK	0.CEN_6_RHIZO	0.CN_1_BULK	0.CN_1_RHIZO	0.CN_2_BULK	0.CN_2_RHIZO	0.CN_3_BULK	0.CN_3_RHIZO	0.CN_4_BULK	0.CN_4_RHIZO	0.CN_5_BULK	0.CN_5_RHIZO	0.CN_6_BULK	0.CN_6_RHIZO	0.E_1_BULK	0.E_1_RHIZO	0.E_2_BULK	0.E_2_RHIZO	0.E_3_BULK	0.E_3_RHIZO	0.E_4_BULK	0.E_4_RHIZO	0.E_5_BULK	0.E_5_RHIZO	0.E_6_BULK	0.E_6_RHIZO	0.EN_1_BULK	0.EN_1_RHIZO	0.EN_2_BULK	0.EN_2_RHIZO	0.EN_3_BULK	0.EN_3_RHIZO	0.EN_4_BULK	0.EN_4_RHIZO	0.EN_5_RHIZO	0.EN_6_BULK	0.EN_6_RHIZO	0.N_1_BULK	0.N_1_RHIZO	0.N_2_BULK	0.N_2_RHIZO	0.N_3_BULK	0.N_3_RHIZO	0.N_4_BULK	0.N_4_RHIZO	0.N_5_BULK	0.N_5_RHIZO	0.N_6_BULK	0.N_6_RHIZO	PHE.0_1_BULK	PHE.0_1_RHIZO	PHE.0_2_BULK	PHE.0_2_RHIZO	PHE.0_3_BULK	PHE.0_3_RHIZO	PHE.0_4_BULK	PHE.0_4_RHIZO	PHE.0_5_BULK	PHE.0_5_RHIZO	PHE.0_6_BULK	PHE.0_6_RHIZO	PHE.C_1_BULK	PHE.C_1_RHIZO	PHE.C_2_RHIZO	PHE.C_3_BULK	PHE.C_3_RHIZO	PHE.C_4_BULK	PHE.C_4_RHIZO	PHE.C_5_BULK	PHE.C_5_RHIZO	PHE.C_6_BULK	PHE.C_6_RHIZO	PHE.CE_1_BULK	PHE.CE_1_RHIZO	PHE.CE_2_BULK	PHE.CE_2_RHIZO	PHE.CE_3_BULK	PHE.CE_3_RHIZO	PHE.CE_4_BULK	PHE.CE_4_RHIZO	PHE.CE_5_BULK	PHE.CE_5_RHIZO	PHE.CE_6_BULK	PHE.CE_6_RHIZO	PHE.CEN_1_BULK	PHE.CEN_1_RHIZO	PHE.CEN_2_BULK	PHE.CEN_2_RHIZO	PHE.CEN_3_BULK	PHE.CEN_3_RHIZO	PHE.CEN_4_BULK	PHE.CEN_4_RHIZO	PHE.CEN_5_BULK	PHE.CEN_5_RHIZO	PHE.CEN_6_BULK	PHE.CEN_6_RHIZO	PHE.CN_1_BULK	PHE.CN_1_RHIZO	PHE.CN_2_BULK	PHE.CN_2_RHIZO	PHE.CN_3_BULK	PHE.CN_3_RHIZO	PHE.CN_4_BULK	PHE.CN_4_RHIZO	PHE.CN_5_BULK	PHE.CN_5_RHIZO	PHE.CN_6_BULK	PHE.CN_6_RHIZO	PHE.E_1_BULK	PHE.E_1_RHIZO	PHE.E_2_BULK	PHE.E_2_RHIZO	PHE.E_3_BULK	PHE.E_3_RHIZO	PHE.E_4_BULK	PHE.E_4_RHIZO	PHE.E_5_BULK	PHE.E_5_RHIZO	PHE.E_6_BULK	PHE.E_6_RHIZO	PHE.EN_1_BULK	PHE.EN_1_RHIZO	PHE.EN_2_BULK	PHE.EN_2_RHIZO	PHE.EN_3_BULK	PHE.EN_3_RHIZO	PHE.EN_4_BULK	PHE.EN_4_RHIZO	PHE.EN_5_BULK	PHE.EN_5_RHIZO	PHE.EN_6_BULK	PHE.EN_6_RHIZO	PHE.N_1_BULK	PHE.N_1_RHIZO	PHE.N_2_BULK	PHE.N_2_RHIZO	PHE.N_3_BULK	PHE.N_3_RHIZO	PHE.N_4_BULK	PHE.N_4_RHIZO	PHE.N_5_BULK	PHE.N_5_RHIZO	PHE.N_6_BULK	PHE.N_6_RHIZO	taxonomy
12	909	503	1058	1023	0	0	0	0	612	522	443	311	0	0	666	942	0	118	795	248	1213	208	0	706	471	1590	916	1131	1112	831	406	378	0	0	606	0	0	517	1112	635	1185	0	1063	774	0	1375	2216	515	568	714	192	949	0	302	582	59	987	0	0	0	1150	249	728	1419	0	2403	984	273	502	249	15	48	0	0	1082	552	0	0	180	3037	2198	409	180	1196	758	0	786	1056	159	1084	1339	0	0	0	236	125	141	0	24	193	1079	843	601	0	0	981	140	0	197	0	26	804	0	0	0	0	0	0	362	42	0	0	1049	192	0	0	1189	0	205	264	0	51	418	584	83	0	179	102	0	0	0	0	0	0	444	0	113	104	1015	451	25	0	33	0	0	0	0	0	105	132	582	1287	487	46	903	0	557	52	55	161	623	225	1278	790	0	0	657	701	502	210	0	0	255	0	981	730	0	370	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;
13	881	496	998	969	0	0	0	0	655	441	421	344	0	0	634	898	0	97	847	212	1166	190	0	705	440	1498	811	1024	1024	781	363	361	0	0	520	0	0	506	969	622	1113	0	1054	751	0	1292	2140	502	507	808	177	913	0	305	548	63	999	0	0	0	1051	259	684	1303	0	2220	944	300	444	249	12	40	0	0	925	512	0	0	201	2975	1993	364	160	1154	686	0	781	1055	110	1058	1202	0	0	0	227	103	148	0	0	205	1127	817	605	0	0	1021	153	0	204	0	32	786	0	0	0	25	0	0	378	29	0	0	988	217	0	22	1190	0	233	243	31	32	430	502	81	0	190	108	0	0	0	0	0	0	430	0	102	99	1017	443	38	0	37	0	0	0	0	0	104	123	592	1239	558	26	816	0	593	51	52	198	563	209	1243	797	0	0	644	652	548	233	0	0	251	0	900	693	0	348	0	10	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;
14	821	477	1015	1033	0	0	0	0	560	432	376	329	0	0	655	957	0	87	776	210	1063	205	0	645	499	1455	867	1020	1064	825	349	344	0	0	505	0	0	494	1095	658	1103	0	1014	789	0	1317	2113	497	529	680	187	1017	0	341	534	63	941	0	0	0	1145	241	696	1223	0	2310	956	240	487	270	9	48	0	0	1027	520	0	0	181	2896	1964	375	166	1163	624	0	788	1054	165	1003	1253	0	0	0	264	122	133	0	0	189	1115	766	551	0	0	1039	147	0	193	0	32	874	0	0	0	0	0	0	361	29	0	0	1030	225	0	0	1186	0	216	214	18	26	350	521	82	0	172	109	0	0	0	0	0	0	464	0	104	128	989	462	32	0	37	0	0	0	0	0	113	139	562	1274	513	27	805	0	610	48	56	175	538	200	1272	792	0	0	669	718	564	223	0	0	251	0	918	658	0	348	0	14	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;
15	0	236	0	0	0	0	0	1353	308	86	0	205	0	0	0	0	0	0	0	111	0	0	0	1843	711	0	0	0	0	0	0	792	0	0	0	0	425	0	0	298	0	0	0	0	0	43	0	395	0	188	0	0	176	0	0	0	0	1037	0	0	0	168	4	0	0	0	0	298	0	58	0	1238	0	5579	0	0	0	0	40	0	1109	0	0	0	433	0	0	0	0	0	0	0	0	0	387	954	1188	1132	1711	1117	369	0	970	606	243	0	2624	1546	1575	319	1388	156	36	231	71	133	1043	1008	491	1393	1484	150	93	1129	26	321	0	0	0	1731	1240	287	358	233	554	337	32	85	221	676	0	678	1337	692	900	105	1787	1516	0	196	0	0	0	121	514	756	1259	772	628	854	764	1884	0	0	142	40	42	69	438	392	167	1793	115	1096	0	0	41	33	1244	1782	1501	95	745	825	0	108	0	0	0	116	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
16	10	252	26	0	0	0	0	1282	275	100	0	214	0	0	0	0	0	0	0	110	0	0	0	1800	691	0	0	0	0	0	0	744	0	0	0	0	446	0	0	311	0	0	0	0	0	50	0	397	0	151	0	0	235	0	0	0	0	1097	0	0	0	147	0	0	0	0	0	258	0	56	0	1210	0	5854	0	0	0	0	43	0	1139	0	0	0	453	0	0	0	0	0	0	0	0	0	346	878	1180	1157	1642	1132	364	0	854	587	237	0	2617	1521	1674	308	1293	189	29	196	87	169	1171	1024	524	1430	1313	168	91	1080	16	319	0	0	0	1582	1171	263	350	275	469	376	26	77	248	664	0	702	1348	675	804	124	1676	1538	0	249	0	0	0	104	505	771	1319	766	665	860	728	1887	0	0	141	34	45	64	473	399	152	1936	104	1080	0	0	30	30	1307	1793	1507	71	768	879	0	110	0	0	0	120	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
17	711	369	795	764	0	0	0	0	441	357	285	246	0	0	489	725	0	74	650	182	861	148	0	533	350	1186	725	802	759	589	285	273	0	0	396	0	0	353	898	512	900	0	815	694	0	1002	1695	392	400	575	158	755	0	181	486	41	748	0	0	0	859	202	622	1025	0	1794	739	196	292	183	0	40	0	0	830	452	0	0	142	2242	1541	303	111	927	570	0	632	792	95	852	1060	0	0	0	199	82	120	0	0	127	902	707	481	0	0	760	123	0	151	0	27	619	0	0	0	0	0	0	296	27	0	0	807	170	0	0	897	0	172	204	0	20	304	447	61	0	111	85	0	0	0	0	0	0	346	0	94	88	794	357	25	0	33	0	0	0	0	0	81	108	427	928	351	23	663	0	480	0	48	162	484	166	1040	585	0	0	535	498	429	188	0	0	224	0	769	562	0	301	0	15	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;
18	696	390	842	770	0	0	0	0	475	344	335	253	0	0	476	696	0	86	581	159	881	135	0	472	371	1144	672	871	831	634	290	261	0	0	381	0	0	402	854	548	938	0	834	584	0	1098	1681	389	445	542	139	726	0	198	462	55	771	0	0	0	843	193	566	1071	0	1806	762	255	381	187	0	53	0	0	871	432	0	0	134	2327	1576	278	131	930	568	0	626	822	121	787	1041	0	0	0	181	81	97	0	0	153	818	655	476	0	0	797	112	0	150	0	17	635	0	0	0	0	0	0	299	21	0	0	808	172	0	0	946	0	154	170	0	28	309	398	58	0	118	78	0	0	0	0	0	0	348	0	85	70	802	379	25	0	35	0	0	0	0	0	73	109	488	848	386	21	661	0	459	0	38	145	521	160	1079	638	0	0	496	551	432	208	0	0	191	0	752	510	0	268	0	13	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas;
19	0	0	0	566	0	0	0	1965	48	0	617	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	10	0	0	0	514	0	4096	0	0	46	0	0	446	0	0	0	0	0	0	0	221	0	127	0	0	338	0	0	0	0	703	0	18	0	91	0	0	0	0	0	189	0	0	0	137	0	0	0	0	0	0	0	45	0	0	806	0	0	0	0	0	0	0	0	1904	1581	0	445	95	369	63	76	0	53	0	178	492	1261	921	157	143	0	52	0	0	0	802	168	82	31	70	0	65	125	408	0	117	2570	1281	35	1586	564	203	508	1996	495	117	884	1102	2440	1130	691	531	337	207	680	667	0	246	0	0	0	261	854	1239	1372	1881	534	1266	0	245	293	563	38	33	711	1785	47	339	351	320	7	704	0	536	27	90	495	1469	185	600	0	292	60	308	151	573	0	219	220	1454	0	130	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
20	0	0	0	527	0	0	0	1790	38	0	588	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	515	0	3914	0	0	35	0	0	465	0	0	0	0	0	0	0	248	0	137	0	0	328	0	0	0	0	617	0	32	0	105	0	0	0	0	0	173	0	0	0	155	0	0	0	0	0	0	0	54	0	0	840	0	0	0	0	0	0	0	0	1764	1577	0	425	103	402	49	62	0	48	0	204	525	1123	856	189	142	0	44	0	0	0	823	179	89	34	67	0	63	151	420	0	120	2411	1243	47	1600	576	181	483	2097	482	102	927	969	2415	1167	667	505	363	211	672	633	0	251	0	0	0	304	869	1272	1467	1893	535	1289	0	279	323	537	34	20	664	1771	54	330	309	367	0	724	0	523	30	60	519	1480	141	633	0	261	63	376	136	534	0	220	222	1406	0	169	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
21	0	0	0	463	0	0	0	1730	44	0	509	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	494	0	3700	0	74	40	0	0	408	0	0	0	0	0	0	0	231	0	122	0	0	339	0	0	0	0	578	0	35	0	78	0	0	0	0	0	194	0	0	0	110	0	0	0	0	0	0	0	51	16	0	749	0	0	0	0	0	0	0	0	1572	1434	0	395	101	369	49	62	0	52	0	215	503	1076	908	192	129	0	46	0	0	0	851	149	87	0	78	0	73	120	399	0	101	2305	1082	43	1528	592	189	501	1845	472	96	836	949	2221	1163	664	467	368	180	598	600	0	291	0	0	0	266	838	1234	1397	1906	516	1259	0	239	269	472	38	0	687	1737	32	398	344	383	0	692	0	488	41	82	506	1359	181	627	53	257	62	354	146	492	0	214	210	1338	0	173	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
22	0	167	0	0	0	0	0	963	189	50	0	158	0	0	0	0	4	0	0	92	0	0	0	1230	460	0	0	0	0	0	0	480	0	0	0	0	313	0	0	217	0	0	0	0	0	61	0	292	0	116	0	0	111	0	0	0	0	781	0	0	0	73	0	0	0	0	0	155	0	64	0	840	0	3922	0	0	0	0	24	0	756	0	0	0	290	0	0	0	0	0	0	0	0	0	218	642	787	795	988	741	236	0	610	407	191	0	1794	1115	1028	162	933	89	14	113	54	111	718	668	297	937	938	80	54	727	41	272	0	0	0	1151	786	181	221	170	328	213	23	38	136	455	0	484	883	505	599	73	1180	1049	0	143	0	0	0	59	321	573	848	536	407	516	526	1177	0	0	104	26	50	33	299	258	114	1233	91	732	0	0	33	19	793	1224	1172	62	488	594	0	65	0	0	0	68	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
23	0	179	0	0	0	0	0	921	238	59	0	158	0	0	0	0	0	0	0	71	0	0	0	1215	496	0	0	0	0	0	0	474	0	0	0	0	294	0	0	214	0	0	0	0	0	57	0	287	0	141	0	0	123	9	0	0	0	694	0	0	0	81	0	0	0	0	0	185	0	61	0	815	0	3930	0	0	0	0	26	0	814	0	0	0	310	0	0	0	0	0	0	0	0	0	246	638	723	757	1054	765	246	0	619	426	174	0	1805	1033	1013	182	920	120	10	148	56	108	704	691	284	963	926	102	56	730	33	228	0	0	0	1123	791	180	248	149	340	254	26	47	158	473	0	458	894	466	577	63	1187	1031	0	135	0	0	0	56	310	569	851	565	405	556	509	1230	0	0	98	33	36	36	293	246	100	1212	75	717	0	0	29	29	830	1232	1106	63	490	524	0	83	0	0	0	69	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
24	0	0	0	479	0	0	0	1717	39	0	535	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	488	0	3677	0	26	39	0	0	443	0	0	0	0	0	0	0	221	0	107	0	0	285	0	0	0	0	607	0	42	0	78	0	0	0	0	0	181	0	0	0	125	0	0	0	0	0	0	0	49	21	0	722	0	0	0	0	0	0	0	0	1711	1538	0	394	100	365	54	52	0	51	0	168	486	1133	902	172	128	0	63	0	0	0	800	177	70	0	69	0	38	117	398	0	111	2310	1166	35	1423	524	203	507	1786	412	112	763	1006	2255	1102	656	489	378	156	635	571	0	256	0	0	0	236	808	1056	1367	1647	531	1215	0	246	235	478	53	0	682	1734	33	329	324	334	12	695	0	524	37	77	504	1361	163	623	0	231	64	351	137	509	0	186	202	1353	15	138	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
25	0	151	0	0	0	0	0	881	208	65	0	147	0	0	0	0	0	0	0	69	0	0	0	1142	452	0	0	0	0	0	0	494	0	0	0	0	320	0	0	190	6	0	0	0	0	32	0	230	0	126	0	0	90	0	0	0	0	670	0	0	0	89	0	0	0	0	0	196	0	28	0	802	0	3718	0	0	0	0	0	0	743	0	0	0	256	0	0	0	0	0	0	0	0	0	252	628	712	714	976	700	232	0	600	397	178	0	1702	972	1060	218	860	103	6	121	51	96	674	693	280	886	871	101	50	699	34	226	0	0	0	1007	741	184	221	144	324	237	26	43	138	484	0	441	833	413	601	84	1132	1078	0	133	0	0	0	85	301	488	832	534	480	496	464	1156	0	0	84	0	0	40	282	240	97	1161	70	705	0	0	21	0	774	1147	962	62	491	508	0	75	0	0	0	72	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
26	0	145	0	0	0	0	0	913	163	69	0	136	0	0	0	0	0	0	0	87	0	0	0	1107	400	0	0	0	0	0	0	548	0	0	0	0	324	0	0	223	0	0	0	0	0	29	0	262	0	129	0	0	114	0	0	0	0	698	0	0	0	68	0	0	0	0	0	194	0	30	0	790	0	3710	0	0	0	0	0	0	780	0	0	0	307	0	0	0	0	0	0	0	0	0	221	583	741	767	1010	747	244	0	594	393	184	0	1576	940	999	200	835	125	12	149	50	118	674	643	278	899	913	85	56	672	38	245	0	0	0	1042	723	188	229	128	330	256	20	51	131	425	0	403	815	450	593	67	1087	1029	0	131	0	0	0	64	307	564	779	541	404	497	437	1115	0	0	92	0	0	33	296	235	102	1268	79	653	0	0	26	0	782	1136	1009	54	476	521	0	75	0	0	0	54	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
27	0	137	0	0	0	0	0	918	181	68	0	134	0	0	0	0	0	0	0	57	0	0	0	1113	421	0	0	0	0	0	0	444	0	0	0	0	237	0	0	210	0	0	0	0	0	41	0	259	0	113	0	0	112	0	0	0	0	680	0	0	0	74	0	0	0	0	0	161	0	32	0	766	0	3602	0	0	0	0	0	0	732	0	0	0	283	0	0	0	0	0	0	0	0	0	199	591	769	731	1009	671	224	0	552	388	137	0	1542	897	950	197	847	102	0	127	62	89	680	643	303	862	846	113	43	765	22	209	0	0	0	1050	749	171	200	129	314	231	29	43	130	445	0	417	834	439	539	65	1126	943	0	135	0	0	0	74	296	491	770	472	395	529	471	1171	0	0	73	28	22	42	262	234	123	1133	84	735	0	0	22	0	777	1070	934	50	468	569	0	82	0	0	0	64	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
28	0	143	0	0	0	0	0	813	175	47	0	156	0	0	0	0	0	0	0	74	0	0	0	1204	422	0	0	0	0	0	0	441	0	0	0	0	289	0	0	191	0	0	0	0	0	30	0	260	0	126	0	0	109	0	0	0	0	693	0	0	0	102	0	0	0	0	0	161	0	40	0	777	0	3713	0	0	0	0	0	0	705	0	0	0	267	0	0	0	0	0	0	0	0	0	214	569	727	736	956	715	223	0	566	359	163	0	1616	926	1022	211	816	97	0	131	38	110	688	626	269	911	842	84	33	676	37	225	0	0	0	1100	713	188	212	157	331	225	36	37	145	403	0	417	839	440	523	69	1095	936	0	137	0	0	0	63	335	440	771	520	410	482	504	1150	0	0	76	16	33	45	283	255	94	1218	57	697	0	0	21	0	746	1114	968	37	505	535	0	71	0	0	0	53	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
29	0	169	0	0	0	0	0	778	178	50	0	124	0	0	0	0	0	0	0	73	0	0	0	1068	418	0	0	0	0	0	0	481	0	0	0	0	263	0	0	217	0	0	0	0	0	36	0	212	0	121	0	0	92	0	0	0	0	654	0	0	0	73	0	0	0	0	0	174	0	26	0	703	0	3573	0	0	0	0	0	0	683	0	0	0	258	0	0	0	0	0	0	0	0	0	217	598	718	681	957	706	223	0	502	364	153	0	1616	980	936	198	777	113	0	114	53	102	684	615	301	842	867	110	67	655	13	203	0	0	0	1011	660	162	227	149	338	211	13	47	138	394	0	436	805	422	545	85	1073	1019	0	124	0	0	0	67	280	456	760	506	397	452	413	1081	0	0	82	0	21	44	285	247	102	1121	77	639	0	0	24	0	753	1005	949	59	459	528	32	62	0	0	0	57	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
30	0	143	0	0	0	0	0	752	198	66	0	139	0	0	0	0	0	0	0	65	0	0	0	1105	442	0	0	0	0	0	0	449	0	0	0	0	274	0	0	186	0	0	0	0	0	32	0	241	0	111	0	0	90	0	0	0	0	622	0	0	0	85	0	0	0	0	0	164	0	42	0	721	0	3405	0	0	0	0	0	0	629	0	0	0	284	0	0	0	0	0	0	0	0	0	213	541	685	666	992	674	245	0	498	374	157	0	1616	904	888	192	748	105	0	141	42	77	682	602	247	821	872	103	51	658	31	205	0	0	0	1015	764	162	219	133	349	209	15	46	129	414	0	403	733	419	502	58	974	911	16	125	0	0	0	68	297	454	764	526	385	479	414	1127	0	0	86	0	26	31	264	225	92	1069	75	701	0	0	23	0	755	1106	924	51	470	492	0	73	0	0	0	80	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
31	0	0	0	360	0	0	0	1218	37	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	2405	0	0	21	0	0	276	0	0	0	0	0	0	0	128	0	89	0	0	217	0	0	0	0	391	0	29	0	54	0	0	0	0	0	111	0	0	0	106	0	0	0	0	0	0	0	39	0	0	519	0	0	0	0	0	0	0	0	1111	1009	0	266	74	240	37	42	0	20	0	129	316	726	584	126	94	0	42	0	0	0	541	102	43	19	35	0	28	85	240	0	76	1557	796	16	995	371	94	307	1287	294	60	544	657	1495	716	401	296	219	149	431	424	0	166	0	0	0	187	485	833	900	1208	381	806	0	153	168	342	30	0	470	1163	28	254	237	221	0	447	0	321	27	45	365	911	110	414	0	149	39	235	72	336	0	152	112	882	0	106	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
32	0	0	0	345	0	0	0	1206	40	0	352	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	2465	0	0	28	0	0	256	0	0	0	0	0	0	0	149	0	78	0	0	226	0	0	0	0	403	0	30	0	38	0	0	0	0	0	133	0	0	0	90	0	0	0	0	0	0	0	33	0	0	513	0	0	0	0	0	0	0	0	1153	1008	0	281	60	236	39	38	0	19	0	109	329	711	605	98	88	18	32	0	0	0	531	123	56	18	44	0	28	85	208	0	80	1597	822	15	945	392	107	293	1221	316	59	591	697	1450	722	428	337	205	110	459	401	0	146	0	0	0	154	550	753	919	1143	318	790	0	149	176	348	21	0	432	1123	31	236	223	208	4	470	0	275	30	49	321	861	116	401	0	152	48	214	94	324	0	126	133	906	0	87	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
33	0	91	0	0	0	0	0	572	121	48	0	118	0	0	0	0	0	0	0	52	0	0	0	753	299	0	0	0	0	0	0	358	0	0	0	0	198	0	0	135	0	0	0	0	0	0	0	190	3	96	0	0	65	0	0	0	0	495	0	0	0	78	0	0	0	0	0	103	0	0	0	566	0	2597	0	0	0	0	0	0	500	0	0	0	215	0	0	0	0	0	0	0	0	0	181	383	501	457	718	463	170	0	444	256	118	0	1111	707	653	117	616	63	0	91	39	72	440	453	198	631	622	62	30	485	0	156	0	0	0	752	516	143	154	116	199	153	0	42	79	280	0	302	603	328	383	55	741	667	0	79	0	0	0	48	205	368	547	363	297	328	330	775	0	0	56	0	0	22	197	159	87	753	48	464	0	0	0	0	550	760	656	34	322	393	0	53	0	0	0	42	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
34	0	0	0	300	0	0	0	1092	22	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	2322	0	0	24	0	0	277	0	0	0	0	0	0	0	148	0	96	0	0	189	0	0	0	0	353	0	17	0	53	0	0	0	0	0	137	0	0	0	72	0	0	0	0	0	0	0	33	0	0	517	0	0	0	0	0	0	0	0	1075	965	0	284	56	220	39	35	0	0	0	121	304	704	538	104	79	0	46	0	0	0	540	103	32	0	26	0	26	113	214	0	84	1525	713	0	957	387	122	317	1248	280	65	538	630	1450	699	410	323	230	117	396	390	0	159	0	0	0	171	493	784	860	1162	312	797	0	165	146	362	18	0	398	1161	29	222	197	240	0	428	0	300	0	54	359	903	109	384	0	144	35	211	88	345	0	130	144	852	0	99	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
35	0	121	0	0	0	0	0	560	133	44	0	98	0	0	0	0	0	0	0	53	0	0	0	756	276	0	0	0	0	0	0	335	0	0	0	0	223	0	0	147	0	0	0	0	0	0	0	158	0	84	0	0	64	0	0	0	0	468	0	0	0	48	0	0	0	0	0	105	0	0	0	578	0	2432	0	0	0	0	0	0	462	0	0	0	205	0	0	0	0	0	0	0	0	0	164	396	490	524	673	464	151	0	398	269	109	0	1140	651	654	134	533	65	0	93	30	62	494	477	171	660	632	71	38	479	0	146	0	0	0	729	501	110	156	104	202	184	0	38	95	312	0	285	532	323	372	33	720	665	0	96	0	0	0	45	195	371	536	337	289	316	321	827	0	0	48	0	0	26	186	155	83	818	55	462	0	0	0	0	539	736	696	38	334	402	0	54	0	0	0	33	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
36	0	0	0	295	0	0	0	1120	26	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341	0	2352	0	0	30	0	0	241	0	0	0	0	0	0	0	142	0	63	0	0	226	0	0	0	0	345	0	21	0	58	0	0	0	0	0	112	0	0	0	91	0	0	0	0	0	0	0	26	0	0	474	0	0	0	0	0	0	0	0	1084	941	0	252	52	232	21	39	0	0	0	131	312	718	507	122	82	23	26	0	0	0	438	126	51	0	40	0	27	89	227	0	79	1452	731	0	987	394	91	292	1193	300	63	550	650	1458	664	387	283	211	142	417	377	0	165	0	0	0	203	508	745	806	1129	340	760	0	149	188	350	21	0	404	1116	30	199	211	220	5	485	0	340	0	50	350	947	122	381	0	143	37	203	95	360	0	136	130	860	0	108	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;
